id|airportReference|airportIdentifier|lenth|width|surfaceType|lighted|closed
240267|19632|KDKB|4201|75|ASP|1|0
244986|19633|KDKK|5000|100|ASP|1|0
244987|19633|KDKK|4000|100|ASP|1|0
245530|19634|KDKR|4000|75|ASP|1|0
243333|19635|KDKX|3497|75|ASP|1|0
245940|19636|KDLC|3000|60|ASP|1|0
240915|3490|KDLF|8857|150|PEM|1|0
240917|3490|KDLF|8311|150|PEM|1|0
240916|3490|KDLF|6246|150|ASP|1|0
242360|3491|KDLH|5699|150|ASP|1|0
242361|3491|KDLH|10152|150|CON|1|0
242687|19637|KDLL|4798|100|ASP|1|0
242688|19637|KDLL|2740|100|GRS|0|0
244387|19638|KDLN|3599|60|ASPH-F|1|0
244388|19638|KDLN|6500|75|ASPH-G|1|0
241409|19639|KDLO|5650|75|ASP|1|0
244743|19640|KDLS|4647|100|ASP|0|0
244744|19640|KDLS|5097|100|ASP|1|0
240560|19641|KDLZ|5000|100|ASP|1|0
242000|3492|KDMA|13643|200|PEM|1|0
240464|3493|KDMN|5675|60|ASP|1|0
240465|3493|KDMN|6627|75|ASP|1|0
244393|19642|KDMO|3520|50|ASP|0|0
244394|19642|KDMO|5500|100|CON|1|0
243811|19643|KDMW|5100|100|ASP|1|0
241587|19644|KDNL|4002|100|ASP|1|0
241588|19644|KDNL|3738|100|ASP|1|0
243923|19645|KDNN|5498|100|ASP|1|0
240713|19646|KDNS|1780|175|GRS|0|0
240714|19646|KDNS|5000|75|CON|1|0
240715|19646|KDNS|2025|105|GRS|0|0
242701|19647|KDNV|6002|100|ASP|1|0
242702|19647|KDNV|2500|150|GRS|0|1
242703|19647|KDNV|3999|100|ASP|1|0
240933|3494|KDOV|9602|200|PEM|1|0
240934|3494|KDOV|12903|150|PEM|1|0
243722|19648|KDPA|7570|100|CON|1|0
243721|19648|KDPA|5100|100|CON|1|0
243723|19648|KDPA|4751|75|ASP|1|0
243724|19648|KDPA|3401|100|ASP|1|0
242964|19649|KDPG|7000|150|ASP|1|0
242965|19649|KDPG|13125|200|ASP|0|1
243780|19650|KDPL|6002|75|ASP|1|0
311613|308208|KDQ|1673|98|Grey clay|0|0
243513|19651|KDQH|6005|100|ASP|1|0
241256|19652|KDRA|7515|100|ASP|1|0
244823|3495|KDRI|4500|150|ASP|0|1
244824|3495|KDRI|4501|150|ASP|0|1
244825|3495|KDRI|4220|60|ASP|0|0
244826|3495|KDRI|5495|100|PEM|1|0
243651|19653|KDRM|4000|75|ASP|1|0
243652|19653|KDRM|2500|150|GRS|0|0
257623|19654|KDRO|9201|150|ASPH-G|0|0
244914|19655|KDRT|6300|100|ASP|1|0
244170|3496|KDSM|9003|150|ASP|1|0
244171|3496|KDSM|9001|150|ASP|1|0
241559|19656|KDSV|3365|100|ASP|1|0
241560|19656|KDSV|2443|100|ASP|1|0
244802|19657|KDTA|5935|85|ASP|0|0
244803|19657|KDTA|5500|75|ASP|1|0
243101|19658|KDTL|4500|75|ASP|1|0
243102|19658|KDTL|1880|250|GRS|0|0
243873|19659|KDTN|3200|75|ASP|1|0
243874|19659|KDTN|5018|150|ASP|1|0
245874|19660|KDTO|7002|150|ASP|1|0
242406|19661|KDTS|4999|100|ASP|1|0
243014|3497|KDTW|8501|200|PEM|1|0
243013|3497|KDTW|10001|150|CON|1|0
243016|3497|KDTW|10000|150|CON|1|0
243015|3497|KDTW|12003|200|CON|1|0
243018|3497|KDTW|8708|200|PEM|1|0
243017|3497|KDTW|8500|150|CON|1|0
244024|19662|KDUA|3900|150|U|0|1
244025|19662|KDUA|3000|75|ASP|0|1
244026|19662|KDUA|5001|100|ASP|1|0
243345|19663|KDUC|6650|100|CON|1|0
240830|19664|KDUG|7158|150|ASP|0|1
240831|19664|KDUG|5000|75|ASP|1|0
240832|19664|KDUG|7503|150|ASP|0|1
240833|19664|KDUG|7311|100|ASP|1|0
240625|19665|KDUH|5013|50|ASP|1|0
240776|3498|KDUJ|5504|100|ASP|1|0
244177|19666|KDUX|5474|75|ASP|1|0
244178|19666|KDUX|3100|60|ASP|1|0
243738|19667|KDVK|2357|75|ASP|0|0
243739|19667|KDVK|5000|75|ASP|1|0
245942|19668|KDVL|4313|75|ASP|1|0
245943|19668|KDVL|5509|150|ASP|1|0
243224|19669|KDVN|4001|100|CON|1|0
243225|19669|KDVN|5501|100|CON|1|0
244790|19670|KDVO|3300|75|ASP|1|0
242790|19671|KDVP|2773|60|ASP|1|0
243475|19672|KDVT|4500|75|ASP|1|0
243474|19672|KDVT|8208|100|ASP|1|0
243241|18612|KDWA|6000|100|ASP|1|0
245436|19673|KDWH|3987|35|ASP|0|0
245435|19673|KDWH|7009|100|ASP|1|0
250568|19673|KDWH|2530|100|WATER|0|0
245747|19674|KDWU|5602|100|ASP|1|0
242186|19675|KDXE|4500|100|ASP|1|0
244854|19676|KDXR|4422|150|ASP|1|0
244855|19676|KDXR|3135|100|ASP|0|0
241718|19677|KDXX|3019|135|GRS|0|0
241719|19677|KDXX|3302|75|ASP|1|0
245518|19045|KDYA|5000|100|ASP|1|0
242858|19678|KDYB|3701|75|ASP|1|0
243946|19679|KDYL|3004|60|ASP|1|0
243832|19680|KDYR|5698|100|ASP|1|0
243833|19680|KDYR|4000|75|ASP|1|0
243686|3499|KDYS|13500|300|PEM|1|0
255640|3499|KDYS|3500|60|GRE|0|0
255641|3499|KDYS|3500|60|ASPH|0|0
254930|19681|KDYT|5000|1500|WATER|0|0
254931|19681|KDYT|10000|2000|WATER|0|0
244928|19681|KDYT|3050|75|ASP|1|0
244336|11812|KDZB|5978|100|ASP|1|0
243898|18783|KDZJ|3800|75|ASP|1|0
239930|19682|KE01|2922|75|ASP|1|0
239931|19682|KE01|4268|75|ASP|1|0
240663|19683|KE05|4110|60|ASP|1|0
240485|19684|KE06|6000|75|ASP|1|0
240486|19684|KE06|4409|60|ASP|0|0
245230|19685|KE11|2939|75|ASP|1|0
245231|19685|KE11|3048|75|ASP|0|0
245232|19685|KE11|5816|75|ASP|1|0
244044|19686|KE13|2290|50|GVL|0|0
244045|19686|KE13|3685|70|ASP|1|0
244046|19686|KE13|3395|50|ASP|0|0
240357|19687|KE14|3100|35|GRE|0|1
240358|19687|KE14|5000|75|ASP|1|0
243355|19688|KE16|3100|75|ASP|1|0
242722|19689|KE19|4698|60|ASP|1|0
242552|19690|KE24|6288|75|ASP|1|0
245898|19691|KE25|5050|75|ASP|1|0
242895|19692|KE26|4704|60|ASP|1|0
242896|19692|KE26|2604|50|ASP|0|0
243517|19693|KE30|3906|60|ASP|1|0
241456|19694|KE34|4496|60|ASP|1|0
239819|19695|KE35|4200|60|ASP|1|0
239820|19695|KE35|2300|35|ASP|0|0
244942|19696|KE38|6003|75|ASP|1|0
244943|19696|KE38|5018|60|ASP|1|0
243159|19697|KE41|3460|80|GRE|0|0
243160|19697|KE41|4032|50|ASP|1|0
240977|19698|KE42|5002|75|ASP|1|0
243668|19699|KE45|3625|50|ASP|1|0
244637|19700|KE48|4450|140|GRS|0|0
244638|19700|KE48|4100|75|ASP|1|0
244639|19700|KE48|3800|120|GRS|0|0
244397|19701|KE51|4575|60|ASP|1|0
240600|19702|KE52|4200|60|ASP|1|0
243441|19703|KE57|5780|50|ASP|1|0
243442|19703|KE57|3960|45|ASP|0|0
243009|19704|KE60|3900|75|ASP|1|0
239964|19705|KE63|5200|75|ASP|1|0
239735|19706|KE67|3400|60|CON|0|0
242504|19707|KE77|4200|75|ASP|0|0
243195|19708|KE78|5830|60|ASP|0|0
241796|19709|KE80|6601|60|ASP|1|0
244615|19710|KE89|4790|60|ASP|1|0
240082|19711|KE91|6900|60|ASP|1|0
240316|19712|KE95|4000|75|ASP|1|0
240992|19713|KE98|4340|37|ASP|1|0
245839|19714|KEAG|2360|115|GRS|0|0
245840|19714|KEAG|3500|60|CON|1|0
243734|19715|KEAN|5900|75|ASP|1|0
240323|19716|KEAR|4498|75|CON|1|0
240324|19716|KEAR|7094|150|ASP|1|0
243758|19717|KEAT|4460|150|ASP|0|0
243759|19717|KEAT|7000|150|ASP|1|0
241342|3501|KEAU|8101|150|CON|1|0
241343|3501|KEAU|4999|100|CON|1|0
254495|19718|KEB|1850|50|GRVL-P|0|0
243019|19719|KEBG|3200|150|ASP|0|1
243020|19719|KEBG|5000|75|ASP|1|0
244165|19720|KEBS|2655|90|GRS|0|0
244166|19720|KEBS|4007|75|CON|1|0
241415|3502|KECG|4518|150|PEM|1|0
241416|3502|KECG|7219|150|CON|1|0
271045|46530|KECP|10000||CON|1|0
245781|19721|KECS|2220|50|GRS|0|0
245782|19721|KECS|5300|75|CON|1|0
245783|19721|KECS|2666|40|GRS|0|0
244687|19722|KECU|4050|50|ASP|1|0
240825|19723|KEDE|6000|100|ASP|1|0
240826|19723|KEDE|3757|100|ASP|0|1
244191|19724|KEDG|4618|88|ASP|1|0
240118|19725|KEDJ|5000|100|ASP|1|0
245949|19726|KEDN|5100|100|ASP|1|0
247697|17175|KEDU|3176|50|ASPH-G|0|0
252158|3503|KEDW|12000|200|ASPH|0|0
252159|3503|KEDW|15024|300|CONC|0|0
241244|3503|KEDW|8000|50|CON|0|0
242056|19727|KEED|4235|100|ASP|1|0
242057|19727|KEED|5005|100|ASP|1|0
240901|3504|KEEN|6201|100|ASP|1|0
240902|3504|KEEN|4001|150|ASP|1|0
244962|19728|KEEO|6500|60|ASP|1|0
249782|19729|KEET|5000|75|ASPH-G|0|0
244648|19730|KEFC|4498|60|ASP|1|0
244649|19730|KEFC|3650|120|GRS|0|0
242088|19731|KEFD|8001|150|CON|1|1
242090|19731|KEFD|4609|75|CON|0|0
242089|19731|KEFD|9001|150|CON|1|0
243575|19732|KEFK|4000|100|ASP|0|0
243576|19732|KEFK|4000|100|ASP|1|0
241578|19733|KEFT|3000|75|ASP|1|0
241579|19733|KEFT|5000|75|ASP|1|0
241027|19734|KEFW|3200|75|CON|1|0
241028|19734|KEFW|1715|150|GRS|0|0
313217|307905|KEG|2132|||0|0
245375|3505|KEGE|9000|150|ASP|1|0
245376|3505|KEGE|5013|60|ASP|0|1
240791|19735|KEGI|8000|150|ASP|1|0
247068|19735|KEGI|3500|60|ASPH|0|0
239899|19736|KEGQ|2545|120|GRS|0|0
239900|19736|KEGQ|3401|60|CON|1|0
239901|19736|KEGQ|2177|150|GRS|0|0
241722|19737|KEGT|4201|100|CON|1|0
244950|19738|KEGV|5000|76|ASP|1|0
244951|19738|KEGV|3400|60|ASP|1|0
242455|19739|KEHA|4900|60|ASP|1|0
242456|19739|KEHA|4900|60|ASP|1|0
241785|19740|KEHO|5002|100|ASP|1|0
244922|19741|KEHR|5504|100|ASP|1|0
244016|19742|KEIK|2250|50|ASP|0|1
244017|19742|KEIK|4700|60|CON|1|0
242354|19743|KEIW|3203|60|ASP|1|0
250653|19744|KEK|3300|75|GRVL-G|0|0
240722|3506|KEKA|2028|50|ASP|0|1
240723|3506|KEKA|3000|75|ASPH-G|1|0
242153|19745|KEKM|2500|100|GRE|0|0
242154|19745|KEKM|6500|120|ASP|1|0
242155|19745|KEKM|4001|75|ASP|1|0
244758|3507|KEKN|4501|140|ASP|1|0
244759|3507|KEKN|4543|140|ASP|0|0
241189|3508|KEKO|7214|150|ASP|1|0
241190|3508|KEKO|2871|60|ASP|0|0
243959|19746|KEKQ|4000|75|ASP|1|0
243876|19747|KEKS|6600|75|ASP|1|0
243307|19748|KEKX|6001|100|ASP|1|0
244995|19749|KEKY|5700|100|ASP|1|0
242014|19750|KELA|3801|60|ASP|1|0
243687|3509|KELD|6600|150|ASP|1|0
243688|3509|KELD|5100|100|CON|0|1
243689|3509|KELD|3733|75|CON|0|1
243402|19751|KELK|5400|75|CON|1|0
245092|3510|KELM|2017|150|GRS|0|0
245093|3510|KELM|7000|150|ASP|1|0
245094|3510|KELM|5404|150|ASP|1|0
241481|19752|KELN|5590|150|ASP|0|0
241482|19752|KELN|4300|150|CON|1|0
243570|3511|KELO|5600|100|ASP|1|0
241949|3512|KELP|12020|150|ASP|1|0
241951|3512|KELP|5493|75|ASP|1|0
241950|3512|KELP|9025|150|ASP|1|0
241979|19753|KELY|4814|60|ASP|1|0
241980|19753|KELY|6018|150|ASP|1|0
245836|19754|KELZ|5302|100|ASP|1|0
243060|19755|KEMM|2850|60|CON|1|0
243061|19755|KEMM|3250|60|GVL|0|0
243062|19755|KEMM|8200|75|ASP|1|0
239965|19756|KEMP|4999|100|ASP|1|0
239966|19756|KEMP|3875|298|GRS|0|0
241994|19757|KEMT|3995|75|ASP|1|0
243921|19758|KEMV|5044|100|ASP|1|0
241218|3513|KEND|4971|150|PEM|0|1
241219|3513|KEND|9202|150|PEM|1|0
241221|3513|KEND|5024|150|CON|1|0
241220|3513|KEND|9202|150|PEM|1|0
242457|19759|KENL|3300|60|ASP|1|0
242458|19759|KENL|5001|75|ASP|1|0
240327|19760|KENV|8000|150|ASP|1|0
240328|19760|KENV|8001|100|ASP|1|0
244701|3514|KENW|5499|100|CONC-G|1|0
244700|3514|KENW|3302|75|ASPH-CONC-F|1|0
244702|3514|KENW|4440|100|CONC-G|1|0
240235|18557|KEOE|3498|60|ASP|1|0
245072|19761|KEOK|5500|100|CON|1|0
245073|19761|KEOK|3576|100|CON|1|0
241170|19762|KEOP|4900|75|ASP|1|0
241835|19763|KEOS|5001|100|ASP|1|0
248382|19764|KEPH|5500|75|ASPH-F|0|0
248383|19764|KEPH|3467|150|ASPH|0|0
245407|19764|KEPH|3843|60|CON|1|0
245408|19764|KEPH|6630|150|ASP|0|1
243245|19765|KEPM|4000|75|ASP|1|0
241904|19766|KEQA|4205|75|ASP|1|0
241905|19766|KEQA|4200|75|CON|1|0
245904|19767|KEQY|5500|75|ASP|1|0
244531|3515|KERI|3508|150|ASP|1|0
244532|3515|KERI|8420|150|ASP|1|0
256902|17181|KERR|3680|75|GRVL-G|0|0
245339|19768|KERV|4047|60|ASP|1|0
245340|19768|KERV|6000|100|ASP|1|0
244747|19769|KERY|2900|150|GRS|0|0
244748|19769|KERY|4300|75|ASP|1|0
243316|19770|KESC|6501|150|ASP|1|0
243317|19770|KESC|5000|100|ASP|1|0
242844|3516|KESF|5999|150|ASP|1|0
242845|3516|KESF|5601|150|ASP|1|0
240938|19771|KESN|5500|100|ASP|1|0
240939|19771|KESN|4003|100|ASP|1|0
244669|19772|KEST|2985|90|GRE|0|0
244670|19772|KEST|4797|75|CON|1|0
249645|17182|KESW|2640|100|TURF-F|0|0
242901|19773|KETB|3897|75|ASP|1|0
242902|19773|KETB|4494|75|ASP|1|0
245324|19774|KETC|4000|60|ASP|1|0
244745|19775|KETH|1919|175|GRS|0|0
244746|19775|KETH|3300|75|ASP|1|0
245156|19776|KETN|4020|60|ASP|1|0
239957|19777|KEUF|5000|100|ASP|1|0
244486|3517|KEUG|5228|150|ASP|0|1
244488|3517|KEUG|6000|150|ASP|1|0
244487|3517|KEUG|8009|150|ASP|1|0
242820|19778|KEUL|5500|100|ASP|1|0
242114|19779|KEVB|4000|100|ASP|0|0
252822|19779|KEVB|5000|75|ASPH-G|0|0
242115|19779|KEVB|4299|100|ASP|1|0
241620|19780|KEVM|2685|110|GRS|0|0
241621|19780|KEVM|4215|100|ASP|1|0
241622|19780|KEVM|2506|100|ASP|1|0
244320|19781|KEVU|4000|75|CON|1|0
243466|3518|KEVV|8021|150|ASP|1|0
243467|3518|KEVV|3500|75|ASP|1|0
243468|3518|KEVV|6286|150|ASP|1|0
242048|19782|KEVW|7300|100|ASP|1|0
242049|19782|KEVW|7300|100|ASP|0|1
245811|19783|KEVY|3600|200|GRE|1|0
245812|19783|KEVY|4487|65|ASP|1|0
241877|3519|KEWB|4997|150|ASP|1|0
241878|3519|KEWB|5000|150|ASP|1|0
244271|19784|KEWK|3501|60|ASP|1|0
244272|19784|KEWK|7003|100|ASP|1|0
244181|3520|KEWN|6004|150|ASP|1|0
251731|3520|KEWN|4000|150|ASPH-G|0|0
240988|3521|KEWR|11000|150|ASP|1|0
240987|3521|KEWR|10000|150|ASP|1|0
240989|3521|KEWR|6800|150|PEM|1|0
311615|307561|KEX|1772|98|Brown clay gravel|0|0
243263|19785|KEXX|5000|100|ASP|1|0
243136|19786|KEYE|4200|75|ASP|1|0
243837|19787|KEYF|5001|75|ASP|1|0
244423|19788|KEYQ|3455|40|ASP|1|0
244424|19788|KEYQ|2000|33|GRS|0|0
245923|3522|KEYW|4801|100|ASP|1|0
240757|19789|KEZF|2910|100|ASP|1|0
240758|19789|KEZF|1300|150|GRE|0|0
245396|19790|KEZI|3200|60|ASP|1|0
245397|19790|KEZI|4500|75|ASP|1|0
241032|19791|KEZM|6506|100|ASP|1|0
242216|18752|KEZS|3900|75|ASP|1|0
251380|18752|KEZS|2225|60|ASPH|0|0
251381|18752|KEZS|12000|1000|WATER|0|0
244818|19792|KEZZ|4000|75|CON|1|0
240669|19793|KF00|4000|75|ASP|1|0
245562|19794|KF01|2268|70|GRS|0|0
245563|19794|KF01|2340|120|GRS|0|0
245564|19794|KF01|4445|60|ASP|1|0
242096|19795|KF02|3542|60|ASP|1|0
241688|19796|KF05|5099|100|ASP|1|0
241689|19796|KF05|4304|80|ASP|1|0
242318|19797|KF06|1010|135|GRS|0|1
242319|19797|KF06|4035|60|ASP|1|0
242320|19797|KF06|1700|175|GRS|0|0
241153|19798|KF08|3000|40|ASP|1|0
242013|19799|KF10|3501|50|ASP|1|0
240360|19801|KF14|3050|100|GRS|0|0
240361|19801|KF14|3320|40|ASP|1|0
240362|19801|KF14|2000|42|GRS|0|0
242755|19802|KF17|2400|40|ASP|0|1
242756|19802|KF17|5501|75|ASP|1|0
243254|19803|KF21|2750|70|GRS|0|0
243255|19803|KF21|4670|75|ASP|1|0
244834|19804|KF22|5200|150|ASP|0|1
244835|19804|KF22|5200|150|ASP|0|1
244836|19804|KF22|5098|75|ASP|1|0
241427|19805|KF24|5001|75|ASP|1|0
243352|19807|KF29|3503|75|ASP|1|0
243351|19807|KF29|6014|100|CON|1|0
243183|19808|KF30|3500|60|ASP|1|0
243438|19809|KF31|3000|50|ASP|1|0
241050|19810|KF32|3000|50|ASP|0|0
244891|19811|KF34|3102|60|ASP|1|0
242366|19812|KF35|3202|60|ASP|1|0
244809|19813|KF36|1861|100|GRE|0|0
244810|19813|KF36|3650|60|ASP|1|0
243697|19814|KF37|4900|75|ASP|1|0
243698|19814|KF37|2500|90|GRE|0|0
240577|19815|KF41|3999|50|ASP|1|0
242297|19816|KF43|3000|60|ASP|1|0
245757|19817|KF44|3988|60|ASP|1|0
245281|19818|KF45|3700|75|GRS|0|0
245280|19818|KF45|4300|100|ASP|1|0
245282|19818|KF45|4300|75|ASP|1|0
241701|19819|KF46|3373|45|ASP|1|0
245531|19820|KF47|3500|65|ASP|0|0
241768|19821|KF48|3200|50|ASP|1|0
239927|19822|KF49|4245|75|ASP|1|0
244335|19823|KF51|3213|50|ASP|1|0
243847|19824|KF53|3900|60|ASP|1|0
240792|19825|KF56|2140|100|GRS|0|0
240793|19825|KF56|1700|80|GRS|0|0
240794|19825|KF56|3705|60|ASP|1|0
240602|19826|KF62|4115|60|ASP|1|0
243737|19827|KF68|3100|50|ASP|1|0
242265|19828|KF69|3080|30|ASP|1|0
243807|19829|KF70|6000|75|ASP|1|0
243672|19830|KF72|3100|60|ASP|0|0
243673|19830|KF72|3240|60|ASP|0|0
243126|19831|KF75|3200|50|ASP|1|0
241091|19832|KF82|1500|110|GRS|0|0
241092|19832|KF82|3500|50|ASP|1|0
245131|19833|KF83|3235|75|ASP|0|1
245132|19833|KF83|4000|75|ASP|1|0
244913|19834|KF84|3612|60|ASP|1|0
245325|19835|KF85|2710|60|ASP|1|0
245326|19835|KF85|1775|39|ASP|1|0
245821|19836|KF86|3500|75|ASP|1|0
240096|19837|KF87|2997|70|ASP|1|0
242179|19838|KF88|3203|75|ASP|1|0
239861|19839|KF89|3000|75|ASP|1|0
243828|19840|KF97|4010|70|ASP|1|0
243829|19840|KF97|2445|37|ASP|0|0
245087|19841|KF98|5001|75|ASP|0|0
245088|19841|KF98|3925|60|ASP|1|0
244077|19842|KF99|3200|100|CON|0|1
244078|19842|KF99|3250|100|CON|1|0
241318|19843|KFAF|3020|75|ASP|1|0
239845|19844|KFAM|4221|75|CON|1|0
240748|3523|KFAR|6300|100|CON|1|0
240749|3523|KFAR|3800|150|PEM|1|0
240750|3523|KFAR|9000|150|CON|1|0
243596|3524|KFAT|9217|150|ASP|1|0
243595|3524|KFAT|7205|100|ASP|1|0
239689|3525|KFAY|7712|150|ASP|1|0
239690|3525|KFAY|4801|150|ASP|1|0
245028|3526|KFBG|4650|100|ASP|1|0
244851|19845|KFBL|4254|72|ASP|1|0
243678|19846|KFBR|6402|80|ASP|1|0
243679|19846|KFBR|4042|50|GRE|0|0
239983|19847|KFBY|2455|150|GRE|0|0
239984|19847|KFBY|3700|75|CON|1|0
249528|19848|KFCH|3630|75|ASPH-G|0|0
241107|19848|KFCH|3006|75|ASP|0|1
241106|19848|KFCH|3202|75|ASP|1|1
245129|19849|KFCI|5500|100|ASP|1|0
241760|19850|KFCM|3599|75|ASP|1|0
241759|19850|KFCM|3909|75|ASP|1|0
241761|19850|KFCM|2691|75|ASP|1|0
241158|19851|KFCS|4573|75|ASP|1|0
240785|19852|KFCT|2000|50|ASP|1|0
245033|19853|KFCY|3014|50|ASP|1|0
243278|19854|KFDK|5220|100|ASP|1|0
243279|19854|KFDK|3600|75|ASP|1|0
242576|19855|KFDR|4800|60|CON|0|0
242577|19855|KFDR|4319|150|CON|0|1
242578|19855|KFDR|4550|75|CON|0|0
248409|19855|KFDR|6099|150|ASPH-F|0|0
242580|19855|KFDR|3180|50|CON|0|0
242579|19855|KFDR|6000|150|ASP|1|1
243509|19856|KFDW|5004|100|ASP|1|0
241264|19857|KFDY|5883|100|ASP|1|0
241265|19857|KFDY|6500|100|ASP|1|0
244596|19858|KFEP|5504|100|ASP|1|0
244597|19858|KFEP|2285|150|GRS|0|0
244598|19858|KFEP|2496|150|GRS|0|0
240249|19859|KFES|2202|49|ASP|1|0
248660|19860|KFET|2444|50|ASPH-G|0|0
248661|19860|KFET|5500|100|ASPH-CONC-G|0|0
241793|19861|KFFA|3000|60|ASP|0|0
239874|19862|KFFC|5219|100|ASP|1|0
242453|19863|KFFL|2450|165|GRE|0|0
242454|19863|KFFL|4001|75|ASP|1|0
242298|19864|KFFM|5639|100|ASP|1|0
242299|19864|KFFM|3301|75|ASP|1|0
244607|3528|KFFO|12601|300|PEM|1|0
244606|3528|KFFO|7000|150|ASP|1|0
240893|19865|KFFT|5005|100|ASP|1|0
242874|18690|KFFX|3502|75|ASP|1|0
242875|18690|KFFX|6500|100|ASP|1|0
244568|19866|KFFZ|3799|75|ASP|1|0
244567|19866|KFFZ|5101|100|ASP|1|0
245557|19867|KFGX|5001|75|ASP|1|0
243606|19868|KFHR|3402|75|ASP|1|0
242391|3529|KFHU|4285|75|PEM|1|0
242392|3529|KFHU|12001|150|CON|1|0
242393|3529|KFHU|5366|100|PEM|1|0
241749|19869|KFIG|4500|75|ASP|1|0
242971|19870|KFIT|3504|75|ASP|0|0
242972|19870|KFIT|4510|100|ASP|1|0
242098|19871|KFKA|4000|75|ASP|1|0
244313|19872|KFKL|5200|150|ASP|1|0
244314|19872|KFKL|3698|100|ASP|1|0
243311|19873|KFKN|4977|100|ASP|1|0
243312|19873|KFKN|4098|100|CON|0|1
240740|19874|KFKR|2527|70|ASP|1|0
240741|19874|KFKR|5000|75|ASP|1|0
240768|19875|KFKS|4050|75|ASP|1|0
244179|19876|KFLD|3602|75|ASP|1|0
244180|19876|KFLD|5941|100|ASP|1|0
242767|3530|KFLG|6999|150|ASP|1|0
241503|3531|KFLL|9000|150|ASP|1|0
241502|3531|KFLL|8000|150|ASP|1|0
241504|3531|KFLL|6930|150|ASP|1|0
245957|3532|KFLO|5999|150|ASP|1|0
245958|3532|KFLO|6499|150|ASP|1|0
244383|19877|KFLP|5000|75|ASP|1|0
245003|3533|KFLV|5905|100|PEM|1|0
245441|19878|KFLX|5703|75|ASP|1|0
245442|19878|KFLX|4207|100|GRE|0|0
240946|3534|KFME|3000|75|ASP|1|0
244138|19879|KFMH|8000|200|PEM|1|0
244139|19879|KFMH|9500|200|PEM|1|0
245806|19880|KFMM|2467|100|GRE|0|0
245807|19880|KFMM|5219|60|CON|1|0
245808|19880|KFMM|3800|30|GRE|0|0
244359|19881|KFMN|6500|150|ASP|1|0
244360|19881|KFMN|6704|100|ASP|1|0
241807|19882|KFMY|6406|150|ASP|1|0
241808|19882|KFMY|4912|150|ASP|1|0
241245|19883|KFMZ|3011|60|CON|0|0
241246|19883|KFMZ|4316|75|ASP|1|0
243891|19884|KFNB|3999|60|CON|1|0
245547|19885|KFNL|2273|40|ASP|0|0
245548|19885|KFNL|8500|100|ASP|1|0
243799|3535|KFNT|7201|150|ASP|1|0
243800|3535|KFNT|7849|150|ASP|1|0
242666|19886|KFOA|5003|75|ASP|1|0
242667|19886|KFOA|2700|100|GRE|0|0
245511|3536|KFOD|6548|150|ASP|1|0
245512|3536|KFOD|5300|100|ASP|1|0
245549|3537|KFOE|7000|150|CON|1|0
245550|3537|KFOE|12802|200|CON|1|0
242308|19887|KFOK|5000|150|PEM|0|0
242309|19887|KFOK|9000|150|PEM|1|0
242310|19887|KFOK|5000|150|ASP|1|0
241829|19888|KFOM|5050|75|ASP|1|0
243161|19889|KFOT|4005|100|ASP|1|0
242268|19890|KFOZ|3100|75|ASP|1|0
244938|19892|KFPK|3500|75|CON|1|0
244939|19892|KFPK|2318|100|GRS|0|0
245453|3538|KFPR|6492|150|ASP|1|0
245454|3538|KFPR|4756|100|ASP|1|0
244863|19893|KFQD|5000|100|ASP|1|0
245142|3539|KFRG|5516|150|ASP|1|0
245143|3539|KFRG|6827|150|ASP|1|0
241545|19894|KFRH|5500|100|ASP|1|0
241643|3540|KFRI|4500|150|CON|1|0
241644|3540|KFRI|4500|150|CON|0|1
240064|19895|KFRM|3300|75|ASP|1|0
240065|19895|KFRM|5505|100|ASP|1|0
245296|19896|KFRR|3007|75|ASP|1|0
241268|3541|KFSD|8999|150|CON|1|0
241269|3541|KFSD|3152|75|CON|1|0
241270|3541|KFSD|8000|150|ASP|1|0
242712|19897|KFSE|3501|75|ASP|1|0
244581|3542|KFSI|5000|200|CON|1|0
244346|19898|KFSK|4403|75|ASP|1|0
239846|3543|KFSM|5002|150|ASP|1|1
239847|3543|KFSM|8000|150|ASP|1|0
245331|19899|KFSO|3000|60|ASP|1|0
240039|19900|KFST|4399|60|ASP|1|0
240040|19900|KFST|5200|150|GRS|0|0
240041|19900|KFST|3900|100|GRS|0|0
240042|19900|KFST|7507|100|ASP|1|0
247499|19900|KFST|3981|150|TURF|0|0
242607|19901|KFSU|5800|75|ASP|1|0
242608|19901|KFSU|5300|60|ASP|1|0
244085|19902|KFSW|4002|75|CON|1|0
244867|19903|KFTG|8000|100|ASP|1|0
244868|19903|KFTG|8000|100|ASP|1|0
244869|19903|KFTG|4000|60|ASP|0|1
243864|3544|KFTK|1900|90|ASP|0|0
243865|3544|KFTK|4999|150|PEM|0|1
243866|3544|KFTK|5253|75|ASP|1|0
243867|3544|KFTK|5185|150|ASP|1|0
255589|19904|KFTT|3203|47|ASPH-F|0|0
242134|19904|KFTT|2487|100|GRE|0|0
242135|19904|KFTT|4000|75|CON|1|0
244131|3545|KFTW|3677|100|ASP|0|1
244132|3545|KFTW|7501|150|CON|1|0
244133|3545|KFTW|4006|75|ASP|1|0
242633|3546|KFTY|5796|100|ASP|1|0
242634|3546|KFTY|2801|60|ASP|0|0
242635|3546|KFTY|4157|100|ASP|1|0
241280|19905|KFUL|3121|75|ASP|1|0
244349|19906|KFVE|4600|75|ASP|1|0
